Class,Branch,Count_GA,Count_RW
com.google.common.util.concurrent.Monitor,82,0,0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer,84,0,0
net.sf.javaml.core.SparseInstance,30,0,0
org.fixsuite.message.view.TreeView,44,0,0
org.javathena.utiles.ConfigurationManagement,116,0,0
apbs_mem_gui.Main,18,0,0
com.google.javascript.jscomp.CollapseProperties,232,0,0
org.jfree.chart.renderer.category.MinMaxCategoryRenderer,16,0,0
Menu,36,0,0
org.javathena.login.UserManagement,207,0,0
Client,187,0,0
apbs_mem_gui.Main,242,0,0
net.sf.sugar.fspath.cli.FSPathExplorer,20,0,0
Client,167,0,0
org.apache.commons.lang3.text.translate.NumericEntityUnescaper,15,0,0
org.quickserver.net.server.impl.NonBlockingClientHandler,117,0,0
com.gbshape.dbe.utils.DBEHelper,31,0,0
com.google.javascript.jscomp.CollapseProperties,65,0,0
de.paragon.explorer.event.ExplorerFrameEventConverter,94,0,0
org.templateit.WorkbookParser,46,0,0
src.Purchase,48,0,0
nu.staldal.lagoon.LagoonGUI,9,0,0
org.jsecurity.web.DefaultWebSecurityManager,19,1,0
org.jfree.chart.axis.Axis,108,1,0
gnu.trove.map.hash.TFloatObjectHashMap,165,5,0
org.apache.commons.collections4.list.TreeList,165,6,0
umd.cs.shop.JSState,15,6,0
org.javathena.login.Login,70,7,0
org.apache.commons.lang3.LocaleUtils,32,9,0
ipac.BinaryCalculate,12,13,0
com.lts.io.DirectoryScanner,61,14,0
org.apache.commons.lang3.builder.HashCodeBuilder,87,16,0
twitter4j.TwitterException,48,21,0
framework.util.jdbc.JDBCUtils,109,3,1
twitter4j.TwitterBaseImpl,19,16,1
org.apache.commons.math3.linear.SchurTransformer,36,27,1
org.firebirdsql.jdbc.FBProcedureCall,91,30,2
JSci.maths.LinearMath,139,14,4
twitter4j.TwitterImpl,35,18,5
org.javathena.login.Login,56,30,5
org.fixsuite.message.Library,21,0,6
twitter4j.TwitterImpl,113,12,6
com.soops.CEN4010.JMCA.JParser.JavaCharStream,83,20,6
org.objectweb.asm.jip.commons.LocalVariablesSorter,45,30,6
umd.cs.shop.JSTerm,44,30,6
umd.cs.shop.JSTerm,173,30,7
gnu.trove.decorator.TShortByteMapDecorator,66,30,10
org.jfree.chart.renderer.category.StatisticalBarRenderer,50,27,12
org.apache.commons.lang3.Validate,83,27,14
dsachat.server.Handler,96,29,17
org.joda.time.DateTimeZone,203,30,17
org.apache.commons.lang3.builder.HashCodeBuilder,31,30,19
org.joda.time.DateTimeZone,149,30,19
JSci.maths.LinearMath,66,27,22
org.apache.commons.lang3.Validate,97,29,22
org.apache.commons.math3.geometry.euclidean.threed.Rotation,66,29,22
org.jsecurity.util.AntPathMatcher,97,30,23
umd.cs.shop.JSPredicateForm,20,30,24
org.jsecurity.web.DefaultWebSecurityManager,56,28,25
org.jdom2.transform.JDOMResult,42,30,25
com.google.common.base.Joiner,5,30,25
gnu.trove.map.hash.TByteFloatHashMap,246,29,27
org.apache.commons.math3.util.MultidimensionalCounter,12,30,27
com.puppycrawl.tools.checkstyle.api.FileText,6,30,27
org.firebirdsql.jdbc.FBProcedureCall,69,30,27
com.gbshape.dbe.utils.DBEHelper,36,30,27
org.joda.time.MutablePeriod,1,30,29
com.google.javascript.jscomp.ControlFlowAnalysis,359,30,29
gnu.trove.decorator.TShortByteMapDecorator,49,30,29
com.google.javascript.jscomp.ControlFlowAnalysis,352,30,29
com.browsersoft.aacs.User,1,30,29
JSci.maths.SpecialMath,182,27,30
com.yahoo.platform.yui.compressor.YUICompressor,4,30,30
gnu.trove.map.hash.TFloatObjectHashMap,20,30,30
gui.AudioManager,5,30,30
org.apache.commons.math3.geometry.euclidean.threed.Rotation,18,30,30
httpanalyzer.Password,29,30,30
jcmdline.HelpCmdLineHandler,13,30,30
com.google.common.math.BigIntegerMath,133,30,30
edu.mscd.cs.jclo.JCLO,95,30,30
org.apache.commons.math3.distribution.HypergeometricDistribution,9,30,30
com.puppycrawl.tools.checkstyle.utils.ScopeUtils,97,30,30
org.joda.time.tz.ZoneInfoCompiler,61,30,30
com.browsersoft.aacs.User,36,30,30
ipac.BinaryCalculate,59,30,30
com.browsersoft.aacs.User,35,30,30
twitter4j.OEmbedRequest,68,30,30
com.pmdesigns.jvc.tools.TokenMgrError,8,30,30
org.javathena.utiles.ConfigurationManagement,12,30,30
org.sourceforge.ifx.basetypes.IFXObject,8,30,30
com.ib.client.ExecutionFilter,4,30,30
edu.mscd.cs.jclo.JCLO,62,30,30
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,3,30,30
org.petsoar.search.lucene.DefaultLuceneDocumentFactory,14,30,30
org.javathena.utiles.ConfigurationManagement,165,30,30
com.allenstudio.ir.ui.MainMenu,6,30,30
twitter4j.TwitterImpl,300,4,30
twitter4j.TwitterImpl,302,5,30
twitter4j.TwitterImpl,292,5,30
twitter4j.TwitterImpl,288,5,30
org.apache.commons.lang3.Validate,123,14,28
twitter4j.TwitterImpl,153,2,19
